budget,revenue,director,runtime,budget_adj,revenue_adj
10000000.0,25605015.0,Harry Elfont|Deborah Kaplan,100.0,13376954.6907829,34251712.5511819
17000000.0,55041738.0,Steve Miner,86.0,22740822.974331,73629083.5327948
60000000.0,37141130.0,Gus Van Sant,105.0,80261728.1446979,49683521.3174481
14682588.308751501,39987822.37085297,Mike Hodges,94.0,17620113.079708613,51576847.19128109
10000000.0,39987822.37085297,Predrag AntonijeviÄ‡,99.0,13376954.6907829,51576847.19128109
45000000.0,11203026.0,Stephen Sommers,106.0,60196296.1085234,14986237.1201663
18000000.0,9495408.0,FranÃ§ois Girard,131.0,24078518.4434093,12701964.2586498
14682588.308751501,39987822.37085297,Sam Raimi,121.0,17620113.079708613,51576847.19128109
30000000.0,9898412.0,Peter Berg,100.0,40130864.0723489,13241060.8834702
75000000.0,14567883.0,Paul W.S. Anderson,99.0,100327160.180872,19487391.0831627
25000000.0,39987822.37085297,Dean Semler,90.0,33442386.726957396,51576847.19128109
5000000.0,5879254.0,Don Roos,105.0,6688477.34539149,7864651.43736047
14682588.308751501,1929168.0,Lisa Cholodenko,101.0,17620113.079708613,2580639.29269084
14682588.308751501,39987822.37085297,Marshall Herskovitz,111.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Sean McNamara,90.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Larry Clark,101.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Volker SchlÃ¶ndorff,114.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Larry Latham,96.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Alan Cohn,96.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Stuart Gillard,176.0,17620113.079708613,51576847.19128109
14682588.308751501,3572443.0,John Warren,107.0,17620113.079708613,4778840.81464048
30000000.0,29202884.0,Warren Beatty,108.0,40130864.0723489,39064565.6108191
14682588.308751501,100491683.0,Norton Virgien|Igor Kovalyov,79.0,17620113.079708613,134427269.029152
14682588.308751501,39987822.37085297,Robert Altman,114.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Daisy von Scherler Mayer,89.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Hiroshi Aoyama|Kazumi Fukushima|Jim Stenstrum,77.0,17620113.079708613,51576847.19128109
14682588.308751501,15.0,Randa Haines,126.0,17620113.079708613,20.065432036174396
14682588.308751501,39987822.37085297,Ken Loach,105.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Wei Tung,103.0,17620113.079708613,51576847.19128109
14682588.308751501,13035599.0,Penelope Spheeris,93.0,17620113.079708613,17437661.7190216
14682588.308751501,39987822.37085297,Johathan Darby,95.0,17620113.079708613,51576847.19128109
1500000.0,2375097.0,Vincent Gallo,110.0,2006543.20361744,3177156.49552146
8000000.0,17460020.0,Tamra Davis,82.0,10701563.7526263,23356189.644016396
14682588.308751501,39987822.37085297,Po-Chih Leong,98.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,David Veloz,88.0,17620113.079708613,51576847.19128109
10000000.0,6451628.0,Bill Condon,105.0,13376954.6907829,8630313.54377869
25000000.0,777423.0,Robert Towne,117.0,33442386.726957396,1039955.22465725
14682588.308751501,39987822.37085297,John Maybury,90.0,17620113.079708613,51576847.19128109
10000000.0,19000000.0,Jim Abrahams,84.0,13376954.6907829,25416213.9124876
14682588.308751501,10224116.0,Richard Martin,90.0,17620113.079708613,13676753.6485309
5000000.0,1980338.0,Jake Kasdan,116.0,6688477.34539149,2649089.16984358
14682588.308751501,39987822.37085297,Duwayne Dunham,81.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Michael Vejar,94.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Kevin Tenney,101.0,17620113.079708613,51576847.19128109
2000000.0,124494.0,Lance Mungia,91.0,2675390.93815659,166535.05972743302
14682588.308751501,39987822.37085297,Hype Williams,96.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Christopher Nolan,69.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Joseph Ruben,109.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Ernest R. Dickerson,91.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,John Henderson,83.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Dario Argento,99.0,17620113.079708613,51576847.19128109
1500000.0,870751.0,David Moreton,99.0,2006543.20361744,1164799.66739539
33000000.0,39987822.37085297,Tsui Hark,91.0,44143950.47958379,51576847.19128109
14682588.308751501,39987822.37085297,Kirk Jones,91.0,17620113.079708613,51576847.19128109
14682588.308751501,76447420.0,David Breashears|Stephen Judson|Greg MacGillivray,44.0,17620113.079708613,102263367.356725
14682588.308751501,39987822.37085297,Bob Saget,82.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Anthony Drazan,122.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Sarah Kernochan,97.0,17620113.079708613,51576847.19128109
15000000.0,10443316.0,Dean Parisot,93.0,20065432.036174398,13969976.4953529
14682588.308751501,39987822.37085297,John Waters,87.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Charles T. Kanganis,71.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,David Carson,100.0,17620113.079708613,51576847.19128109
1100000.0,631221.0,John Pieplow,86.0,1471465.01598612,844381.471687073
14682588.308751501,39987822.37085297,Paul McGuigan,106.0,17620113.079708613,51576847.19128109
15000000.0,46905889.0,Nicholas Hytner,111.0,20065432.036174398,62745795.1883896
14682588.308751501,39987822.37085297,Jeff Bleckner,89.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Russell Mulcahy,88.0,17620113.079708613,51576847.19128109
14682588.308751501,7985929.0,Michael Lehmann,103.0,17620113.079708613,10682741.0396809
14682588.308751501,39987822.37085297,Tibor TakÃ¡cs,100.0,17620113.079708613,51576847.19128109
27000000.0,76000000.0,Richard Linklater,113.0,36117777.665114,101664855.64995
20000000.0,37672350.0,Kevin Rodney Sullivan,124.0,26753909.3815659,50394131.9045318
14682588.308751501,39987822.37085297,Brian Gibson,92.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Howard Deutch,97.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Mark Herman,97.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Todd Holland,94.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Greg Beeman,99.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Sarah Kelly,97.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jack Gold,85.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Marty Callner,75.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Nick Broomfield,95.0,17620113.079708613,51576847.19128109
1000000.0,39987822.37085297,Dan Rosen,91.0,1337695.46907829,51576847.19128109
14682588.308751501,39987822.37085297,Christopher Guest,90.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Simon Shore,108.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,David Dobkin,104.0,17620113.079708613,51576847.19128109
5000000.0,39987822.37085297,Tamara Jenkins,91.0,6688477.34539149,51576847.19128109
14682588.308751501,39987822.37085297,Ethan Wiley,83.0,17620113.079708613,51576847.19128109
8000000.0,39987822.37085297,Allan Arkush,175.0,10701563.7526263,51576847.19128109
14682588.308751501,39987822.37085297,Sean McNamara,93.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Toshihiko Masuda,64.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,John Roberts,91.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Rowdy Herrington,102.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Alan Metter,87.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Franc Roddam,180.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Abel Ferrara,93.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Don McKellar,95.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Vikram Bhatt,162.0,17620113.079708613,51576847.19128109
40000000.0,211343479.0,Ron Clements|John Musker,83.0,70359397.5617302,371749996.526004
48000000.0,474171806.0,Steven Spielberg,127.0,84431277.0740763,834061065.27294
16000000.0,92823546.0,Rob Reiner,96.0,28143759.024692103,163275219.40258798
35000000.0,411348924.0,Tim Burton,126.0,61564472.8665139,723556562.0076491
40000000.0,332000000.0,Robert Zemeckis,108.0,70359397.5617302,583982999.762361
16400000.0,235860116.0,Peter Weir,129.0,28847353.0003094,414874391.76499504
37000000.0,215394738.0,Ivan Reitman,108.0,65082442.7446004,378876100.09116805
32000000.0,156167015.0,John Glen,133.0,56287518.04938421,274695427.36034197
27000000.0,71320000.0,Jeremiah S. Chechik,97.0,47492593.35416789,125450805.85256499
18000000.0,26828365.0,Edward Zwick,122.0,31661728.9027786,47190689.9741552
70000000.0,90000098.0,James Cameron,139.0,123128945.733027,158308816.894417
25000000.0,227853986.0,Richard Donner,114.0,43974623.47608139,400791729.674973
55000000.0,63408614.0,Andrei Konchalovsky|Albert Magnoli,104.0,96744171.64737909,111534797.031607
10000000.0,40485039.0,Stephen Herek,90.0,17589849.390432503,71212573.8575788
7500000.0,296000000.0,Amy Heckerling,93.0,13192387.0428244,520659541.956803
32000000.0,222724172.0,Joe Johnston,93.0,56287518.04938421,391768464.108879
30000000.0,70200000.0,William Shatner,107.0,52769548.1712976,123480742.72083601
1500000.0,14697005.0,Mark DiSalle|David Worth|Jean-Claude Van Damme,97.0,2638477.40856488,25851810.444043398
8000000.0,22168359.0,Stephen Hopkins,89.0,14071879.512346,38993809.604304
500000.0,10166459.0,Albert Pyun,86.0,879492.469521628,17882648.2644007
18000000.0,36602000.0,Joe Dante,101.0,31661728.9027786,64382366.7388612
11500000.0,57469467.0,Mary Lambert,103.0,20228326.7989974,101087926.90784301
14682588.308751501,38956288.0,John G. Avildsen,112.0,17620113.079708613,68523523.8730315
18000000.0,46908987.0,Arthur Hiller,103.0,31661728.9027786,82512201.6387759
14000000.0,161001698.0,Oliver Stone,145.0,24625789.1466055,283199561.94238997
15000000.0,79258538.0,John Hughes,100.0,26384774.0856488,139414574.63258702
14682588.308751501,15704614.0,George P. Cosmatos,98.0,17620113.079708613,27624179.4994878
1200000.0,39987822.37085297,Steven Soderbergh,100.0,2110781.9268519,51576847.19128109
11000000.0,49797148.0,David S. Ward,107.0,19348834.329475798,87592433.339308
20000000.0,39987822.37085297,Neil Jordan,106.0,35179698.7808651,51576847.19128109
6500000.0,30218387.0,Ted Kotcheff,97.0,11433402.103781098,53153687.6151805
14682588.308751501,126297830.0,Ron Howard,124.0,17620113.079708613,222155980.80384502
18598420.0,78247647.0,Rod Daniel,101.0,32714340.6700008,137636432.588573
22500000.0,18671317.0,Brian De Palma,113.0,39577161.12847321,32842565.3951023
14682588.308751501,39987822.37085297,Danny DeVito,116.0,17620113.079708613,51576847.19128109
14682588.308751501,1700000.0,Robert Radler,97.0,17620113.079708613,2990274.39637353
24000000.0,39987822.37085297,John Flynn,115.0,42215638.5370381,51576847.19128109
14682588.308751501,39987822.37085297,Mark Goldblatt,89.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Paul Flaherty,94.0,17620113.079708613,51576847.19128109
5000000.0,14000000.0,Rob Hedden,100.0,8794924.69521628,24625789.1466055
31000000.0,74134790.0,Steven Spielberg,122.0,54528533.1103409,130401979.06913401
14682588.308751501,11567217.0,Peter Bonerz,84.0,17620113.079708613,20346560.4896451
14682588.308751501,38903179.0,Chris Walas,105.0,17620113.079708613,68430105.9419038
3000000.0,1145404.0,Steve De Jarnatt,87.0,5276954.81712976,2014748.3851198996
14682588.308751501,71079915.0,Roger Spottiswoode,100.0,17620113.079708613,125028499.953474
14682588.308751501,39987822.37085297,Peter Greenaway,125.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Howard Zieff,113.0,17620113.079708613,51576847.19128109
13800000.0,27100027.0,Don Bluth|Gary Goldman|Dan Kuenster,89.0,24273992.1587969,47668539.3406656
14682588.308751501,2345628.0,Phillip Noyce,86.0,17620113.079708613,4125924.32459815
30000000.0,60864870.0,Eddie Murphy,116.0,52769548.1712976,107060389.646825
19000000.0,110879513.0,Harold Becker,113.0,33420713.8418218,195035393.41545
14682588.308751501,39987822.37085297,Brian Cosgrove,87.0,17620113.079708613,51576847.19128109
10000000.0,7825000.0,Phillip Noyce,96.0,17589849.390432503,13764057.1480134
7000000.0,39987822.37085297,Steve Miner,103.0,12312894.5733027,51576847.19128109
14682588.308751501,7237794.0,Walter Hill,94.0,17620113.079708613,12731170.6378976
5000000.0,16554699.0,Wes Craven,109.0,8794924.69521628,29119466.211394396
14682588.308751501,39987822.37085297,Bruce Robinson,94.0,17620113.079708613,51576847.19128109
7500000.0,145793296.0,Bruce Beresford,99.0,13192387.0428244,256448211.877475
14682588.308751501,39987822.37085297,Dwight H. Little,93.0,17620113.079708613,51576847.19128109
19000000.0,18254702.0,Woody Allen,104.0,33420713.8418218,32109745.884722803
30000000.0,45892212.0,Ridley Scott,125.0,52769548.1712976,80723709.7273802
14682588.308751501,39987822.37085297,Michael Herz|Lloyd Kaufman,96.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Masami Hata|William T. Hurtz,85.0,17620113.079708613,51576847.19128109
15000000.0,39987822.37085297,Woody Allen|Francis Ford Coppola|Martin Scorsese,124.0,26384774.0856488,51576847.19128109
7000000.0,39987822.37085297,Zalman King,105.0,12312894.5733027,51576847.19128109
787000.0,39987822.37085297,Alejandro Jodorowsky,123.0,1384321.14702704,51576847.19128109
13000000.0,39987822.37085297,Steve Kloves,114.0,22866804.2075623,51576847.19128109
14682588.308751501,95904091.0,Herbert Ross,119.0,17620113.079708613,168693851.661633
645180.0,14743391.0,Jim Sheridan,103.0,1134861.90297192,25933402.7194258
14682588.308751501,8143225.0,Sean S. Cunningham,105.0,17620113.079708613,14323810.1302405
14682588.308751501,27843.0,Dorian Walker,94.0,17620113.079708613,48975.4176577813
14682588.308751501,39987822.37085297,Bruce Beresford,94.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,John Lasseter,4.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Emile Ardolino,108.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Michael Herz|Lloyd Kaufman,102.0,17620113.079708613,51576847.19128109
6500000.0,37295445.0,Spike Lee,120.0,11433402.103781098,65602126.0499161
14682588.308751501,39987822.37085297,David Schmoeller,85.0,17620113.079708613,51576847.19128109
9000000.0,39987822.37085297,Kenneth Branagh,137.0,15830864.4513893,51576847.19128109
14682588.308751501,39987822.37085297,Michael Moore,91.0,17620113.079708613,51576847.19128109
14682588.308751501,882290.0,David Webb Peoples,100.0,17620113.079708613,1551934.82186847
14682588.308751501,39987822.37085297,Andrew Davis,108.0,17620113.079708613,51576847.19128109
14682588.308751501,3960327.0,Joan Micklin Silver,98.0,17620113.079708613,6966155.54668636
2800000.0,39987822.37085297,Jim Jarmusch,113.0,4925157.82932111,51576847.19128109
14682588.308751501,192816.0,Jim Wynorski,84.0,17620113.079708613,339160.44000656396
14682588.308751501,39987822.37085297,Jamie Uys,98.0,17620113.079708613,51576847.19128109
5000000.0,11642254.0,Dominique Othenin-Girard,96.0,8794924.69521628,20478549.4425161
14682588.308751501,20036737.0,Cameron Crowe,100.0,17620113.079708613,35244318.61057071
14682588.308751501,39987822.37085297,Marc Rocco,114.0,17620113.079708613,51576847.19128109
12000000.0,15942628.0,John Irvin,108.0,21107819.268519,28042842.540769298
750000.0,39987822.37085297,Peter Jackson,94.0,1319238.70428244,51576847.19128109
14682588.308751501,39987822.37085297,Aki KaurismÃ¤ki,78.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Stuart Gordon,85.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,David Hugh Jones,102.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jeff Kanew,105.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Michael Anderson,108.0,17620113.079708613,51576847.19128109
14682588.308751501,84431625.0,Phil Alden Robinson,107.0,17620113.079708613,148513956.753948
14682588.308751501,39987822.37085297,Terry Jones,107.0,17620113.079708613,51576847.19128109
15000000.0,30050028.0,Rowdy Herrington,114.0,26384774.0856488,52857546.6698281
8045760.0,35150960.0,Michael Ritchie,95.0,14152370.6631566,61830009.2329119
14682588.308751501,20047604.0,Peter Yates,113.0,17620113.079708613,35263433.4999033
14682588.308751501,39987822.37085297,Costa-Gavras,124.0,17620113.079708613,51576847.19128109
14682588.308751501,4557214.0,Carl Schenkel,98.0,17620113.079708613,8016070.78999707
14682588.308751501,39987822.37085297,Herbert Wise,100.0,17620113.079708613,51576847.19128109
14682588.308751501,2777280.0,Graeme Clifford,109.0,17620113.079708613,4885193.69150605
14682588.308751501,12065892.0,Stan Dragoti,97.0,17620113.079708613,21223722.3041225
15000000.0,40590000.0,Francis Veber,96.0,26384774.0856488,71397198.6757657
14682588.308751501,39987822.37085297,Michael A. Simpson,79.0,17620113.079708613,51576847.19128109
2000000.0,39987822.37085297,Brian Yuzna,96.0,3517969.87808651,51576847.19128109
33000000.0,1132112.0,MiloÅ¡ Forman,137.0,58046502.98842739,1991367.95731013
2500000.0,4729352.0,Gus Van Sant,100.0,4397462.34760814,8318858.9394341
6000000.0,14278900.0,Todd Holland,100.0,10553909.6342595,25116370.0461047
14682588.308751501,39987822.37085297,D.A. Pennebaker|David Dawkins|Chris Hegedus,117.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Valerie Breiman,99.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Mel Smith,92.0,17620113.079708613,51576847.19128109
14682588.308751501,8800000.0,Michael Caton-Jones,115.0,17620113.079708613,15479067.463580599
14682588.308751501,39987822.37085297,Jim McBride,108.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Patrice Leconte,81.0,17620113.079708613,51576847.19128109
5000000.0,39987822.37085297,Jay Levey,97.0,8794924.69521628,51576847.19128109
14682588.308751501,39987822.37085297,John G. Avildsen,108.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Thom Eberhardt,109.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Buddy Van Horn,122.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Simon Wincer,372.0,17620113.079708613,51576847.19128109
4000000.0,39987822.37085297,John Dahl,94.0,7035939.75617302,51576847.19128109
14682588.308751501,39987822.37085297,Brian Yuzna,99.0,17620113.079708613,51576847.19128109
7000000.0,793775.0,Richard Greenberg,102.0,12312894.5733027,1396238.26998906
14682588.308751501,39987822.37085297,Pat O'Connor,97.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Joe Pytka,90.0,17620113.079708613,51576847.19128109
14682588.308751501,1738897.0,James Isaac,95.0,17620113.079708613,3058693.6335475
14682588.308751501,39987822.37085297,Don Boyd,105.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,JosÃ© Luis Cuerda,110.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Susan Seidelman,99.0,17620113.079708613,51576847.19128109
14682588.308751501,12195695.0,Sidney Lumet,110.0,17620113.079708613,21452043.8261651
130000.0,39987822.37085297,Scott Spiegel,88.0,228668.042075623,51576847.19128109
14682588.308751501,39987822.37085297,Neri Parenti,92.0,17620113.079708613,51576847.19128109
14682588.308751501,1919653.0,Philippe Mora,103.0,17620113.079708613,3376640.7151892004
14682588.308751501,1519796.0,Jeff Burr,93.0,17620113.079708613,2673298.27441818
14682588.308751501,39987822.37085297,Al Reinert,80.0,17620113.079708613,51576847.19128109
25000000.0,377350553.0,Gary Trousdale|Kirk Wise,84.0,40027321.0482546,604173269.3066981
100000000.0,520000000.0,James Cameron,137.0,160109284.193018,832568277.803697
70000000.0,300854823.0,Steven Spielberg,144.0,112076498.93511298,481696503.565473
48000000.0,390493908.0,Kevin Reynolds,143.0,76852456.412649,625217000.916145
30000000.0,15556340.0,Russell Mulcahy,91.0,48032785.2579056,24907144.620632198
35000000.0,182300000.0,Martin Scorsese,128.0,56038249.46755649,291879225.083873
27000000.0,96900000.0,Nicholas Meyer,113.0,43229506.732115,155145896.383035
23000000.0,86930411.0,David Zucker,85.0,36825135.3643943,139183658.798149
24000000.0,83531958.0,Kathryn Bigelow,120.0,38426228.2063245,133742420.02621299
14682588.308751501,39987822.37085297,Peter Hewitt,98.0,17620113.079708613,51576847.19128109
75000000.0,152368585.0,Ron Howard,137.0,120081963.14476399,243956250.77853101
30000000.0,191502426.0,Barry Sonnenfeld,99.0,48032785.2579056,306613163.480865
65000000.0,17218080.0,Michael Lehmann,100.0,104071034.725462,27567744.6397813
42000000.0,62000000.0,Joe Johnston,108.0,67245899.3610678,99267756.1996716
16000000.0,45361000.0,Ridley Scott,130.0,25617485.470882997,72627172.4027952
38000000.0,34416893.0,Oliver Stone,140.0,60841527.99334711,55104641.0237771
25000000.0,78.0,Michael Pressman,88.0,40027321.0482546,124.88524167055401
40000000.0,8479793.0,Dan Aykroyd,94.0,64043713.67720749,13576935.8733497
14682588.308751501,39987822.37085297,Phil Nibbelink|Simon Wells,75.0,17620113.079708613,51576847.19128109
19000000.0,272742922.0,Jonathan Demme,118.0,30420763.9966735,436686740.101323
9000000.0,6153939.0,Joel Coen,116.0,14409835.577371601,9853027.68257501
16500000.0,39987822.37085297,Howard Zieff,102.0,26418031.891848102,51576847.19128109
14682588.308751501,39987822.37085297,Joel Schumacher,111.0,17620113.079708613,51576847.19128109
11000000.0,34872033.0,Rachel Talalay,89.0,17612021.261232,55833362.419853196
2500000.0,39987822.37085297,Gus Van Sant,104.0,4002732.10482546,51576847.19128109
29000000.0,59509925.0,Tony Scott,105.0,46431692.4159754,95280914.9413023
40000000.0,205405498.0,Oliver Stone,189.0,64043713.67720749,328873272.540905
6500000.0,57504069.0,John Singleton,112.0,10407103.4725462,92069353.2577596
23000000.0,7434726.0,Simon Wincer,98.0,36825135.3643943,11903686.5803122
15000000.0,30102717.0,Sheldon Lettich,110.0,24016392.6289528,48197244.711350106
14682588.308751501,39987822.37085297,Jacques Rivette,236.0,17620113.079708613,51576847.19128109
35000000.0,63710000.0,Frank Oz,100.0,56038249.46755649,102005624.959372
14682588.308751501,2015810.0,Jim Jarmusch,129.0,17620113.079708613,3227498.96169129
13000000.0,20560255.0,Jack Bender,90.0,20814206.9450924,32918877.108759303
6000000.0,39987822.37085297,Wes Craven,102.0,9606557.05158112,51576847.19128109
26000000.0,124033791.0,Ron Underwood,112.0,41628413.8901848,198589614.927564
26000000.0,181096164.0,Jim Abrahams,84.0,41628413.8901848,289951771.881415
14682588.308751501,39987822.37085297,Steve Miner,88.0,17620113.079708613,51576847.19128109
11000000.0,2807854.0,William A. Graham,98.0,17612021.261232,4495634.94058504
14682588.308751501,39987822.37085297,Mick Jackson,95.0,17620113.079708613,51576847.19128109
11000000.0,119418501.0,Jon Avnet,130.0,17612021.261232,191200107.145132
14682588.308751501,65595485.0,John Badham,111.0,17620113.079708613,105024461.496439
8000000.0,2275557.0,Mark L. Lester,79.0,12808742.735441498,3643378.02410413
19000000.0,174999005.0,Joseph Ruben,99.0,30420763.9966735,280189654.25040495
14682588.308751501,39987822.37085297,Lawrence Kasdan,134.0,17620113.079708613,51576847.19128109
18000000.0,11657385.0,Don Bluth|Gary Goldman,77.0,28819671.1547433,18664555.6791243
14682588.308751501,39987822.37085297,Alan J. Levi,91.0,17620113.079708613,51576847.19128109
16000000.0,39987822.37085297,David Cronenberg,115.0,25617485.470882997,51576847.19128109
14682588.308751501,39987822.37085297,Sam Pillsbury,100.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Lili Fini Zanuck,120.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Mel Brooks,92.0,17620113.079708613,51576847.19128109
14682588.308751501,89325780.0,Charles Shyer,105.0,17620113.079708613,143018866.95783
24000000.0,41895491.0,Terry Gilliam,137.0,38426228.2063245,67078570.7492506
14682588.308751501,3106559.0,Franc Roddam,102.0,17620113.079708613,4973889.377933799
14682588.308751501,39987822.37085297,Mike Nichols,108.0,17620113.079708613,51576847.19128109
10000000.0,25196249.0,Stephen Herek,105.0,16010928.4193018,40341533.9173906
14000000.0,2735731.0,Woody Allen,85.0,22415299.7870226,4380159.32154651
30000000.0,49114016.0,Barry Levinson,134.0,48032785.2579056,78636099.4560447
6000000.0,1193062.0,David Kellogg,91.0,9606557.05158112,1910203.02817891
14000000.0,39673161.0,John Flynn,91.0,22415299.7870226,63520414.093843795
14682588.308751501,39987822.37085297,Brian Levant,90.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,John R. Cherry III,91.0,17620113.079708613,51576847.19128109
14682588.308751501,15073942.0,"Daniel Petrie, Jr.",112.0,17620113.079708613,24134780.6358708
8000000.0,39987822.37085297,Alan Rudolph,104.0,12808742.735441498,51576847.19128109
30000000.0,74787599.0,Barbra Streisand,132.0,48032785.2579056,119741889.424045
14682588.308751501,2415396.0,John Duigan,99.0,17620113.079708613,3867273.2460267995
14000000.0,32482682.0,Spike Lee,132.0,22415299.7870226,52007789.6368945
14682588.308751501,39987822.37085297,Burt Kennedy,88.0,17620113.079708613,51576847.19128109
2000000.0,39987822.37085297,Stuart Gordon,97.0,3202185.68386037,51576847.19128109
14682588.308751501,39987822.37085297,Albert Brooks,112.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,David S. Ward,97.0,17620113.079708613,51576847.19128109
14682588.308751501,38016380.0,Kenneth Branagh,107.0,17620113.079708613,60867753.8940979
14682588.308751501,39987822.37085297,John Carl Buechler,94.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,GÃ©rard Lauzier,105.0,17620113.079708613,51576847.19128109
14682588.308751501,13.0,Ate de Jong,103.0,17620113.079708613,20.814206945092398
14682588.308751501,39987822.37085297,Tom McLoughlin,97.0,17620113.079708613,51576847.19128109
14682588.308751501,36489888.0,Michael Hoffman,97.0,17620113.079708613,58423698.4796342
14682588.308751501,39987822.37085297,Steve Wang|Screaming Mad George,88.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Bryan Gordon,83.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,John Hughes,101.0,17620113.079708613,51576847.19128109
8500000.0,47624253.0,Mario Van Peebles,97.0,13609289.1564065,76250850.5805722
8000000.0,10400000.0,Bill Duke,115.0,12808742.735441498,16651365.556073902
14682588.308751501,39987822.37085297,Kristine Peterson,86.0,17620113.079708613,51576847.19128109
14682588.308751501,13200170.0,Mike Newell,89.0,17620113.079708613,21134697.699261602
35000000.0,23562716.0,John Landis,109.0,56038249.46755649,37726095.9240339
14682588.308751501,29.0,Alek Keshishian|Mark Aldo Miceli,114.0,17620113.079708613,46.4316924159754
14682588.308751501,1250712.0,Albert Pyun,89.0,17620113.079708613,2002506.03051618
14682588.308751501,39987822.37085297,Stan Dragoti,108.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jorge Montesi|Dominique Othenin-Girard,97.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Errol Morris,80.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Nadia Tass,96.0,17620113.079708613,51576847.19128109
